ID,Name_lang
24802,沙漠肉丸子
61090,抽取灵魂
61091,抽取灵魂
24814,渗漏之雾
51415,毒性吐息
63226,毒性吐息
63551,毒性吐息
24821,暗影箭旋风
24822,暗影箭旋风
24823,暗影箭旋风
24834,暗影箭旋风
24835,暗影箭旋风
24836,暗影箭旋风
24837,暗影箭旋风
24838,暗影箭旋风
39630,暗影箭旋风
39631,暗影箭旋风
39632,暗影箭旋风
39634,暗影箭旋风
43836,制造灵魂碎片
24842,召唤泰拉尔之影
24843,召唤泰拉尔之影
48369,枭兽形态
53506,枭兽形态
62795,枭兽形态
32080,孢子云
42526,孢子云
24965,荣誉点数+398
24925,复活节糖果
24926,复活节糖果
24927,复活节糖果
24930,复活节糖果
24935,召唤小坦克
33847,召唤小坦克
33848,召唤小坦克
33854,召唤小坦克
34136,召唤小坦克
34137,召唤小坦克
24969,宁静之魂
24970,宁静之魂
24971,宁静之魂
24972,宁静之魂
36298,恶魔变形
37673,恶魔变形
37768,恶魔变形
37905,恶魔变形
47241,恶魔变形
54817,恶魔变形
54840,恶魔变形
54879,恶魔变形
59672,恶魔变形
59673,恶魔变形
61610,恶魔变形
25001,灵魂图腾
25006,"Summon RC Blimp"
25023,复活节惊骇
25029,火焰喷射器
39686,火焰喷射器
39693,火焰喷射器
45466,火焰喷射器
45467,火焰喷射器
52609,火焰喷射器
44137,发射火箭
44138,发射火箭
46187,发射火箭
46188,发射火箭
46567,发射火箭
53305,发射火箭
53306,发射火箭
54757,发射火箭
71590,发射火箭
71591,发射火箭
71786,发射火箭
74311,发射火箭
74430,发射火箭
25041,自然印记
25048,奥术洪流
28730,奥术洪流
28733,奥术洪流
33390,奥术洪流
36022,奥术洪流
47779,奥术洪流
50613,奥术洪流
50615,奥术洪流
33027,"Increase Healing 30"
359858,"附魔手套 - 威胁"
61682,毒蛇反射
61683,毒蛇反射
359641,"附魔手套 - 超强敏捷"
359950,"附魔披风 - 强效火焰抗性"
359949,"附魔披风 - 强效自然抗性"
359640,"附魔披风 - 潜行"
359847,"附魔披风 - 狡诈"
25124,初级巫师之油
25125,初级法力之油
25126,次级巫师之油
25127,次级法力之油
25128,巫师之油
25129,卓越巫师之油
25130,卓越法力之油
43621,强风
48488,强风
48514,强风
56861,强风
56907,强风
42672,冰霜之墓
48400,冰霜之墓
48049,"Increase Healing 112"
31604,奥术虚弱
26077,痒
25191,钉刺突击
25339,月之护符
25320,重型作战金项链
25230,珠宝加工
28894,珠宝加工
28895,珠宝加工
28897,珠宝加工
51311,珠宝加工
353970,珠宝加工
25351,"致命药膏 V"
25373,吞噬
25378,吞噬
26193,吞噬
26196,吞噬
28865,吞噬
30497,吞噬
30498,吞噬
30537,吞噬
30538,吞噬
32250,吞噬
32251,吞噬
32396,吞噬
35951,吞噬
35952,吞噬
36120,吞噬
36121,吞噬
37422,吞噬
38895,吞噬
38979,吞噬
39003,吞噬
39004,吞噬
49380,吞噬
49381,吞噬
49698,吞噬
49699,吞噬
55658,吞噬
59803,吞噬
59805,吞噬
64206,吞噬
64208,吞噬
69503,吞噬
74802,吞噬
33686,震荡波
46968,震荡波
55636,震荡波
55918,震荡波
57728,震荡波
57741,震荡波
58947,震荡波
58977,震荡波
63783,震荡波
63982,震荡波
72149,震荡波
73499,震荡波
75343,震荡波
75417,震荡波
25822,爆竹
46969,爆竹
33750,风怒攻击
25507,石肤
54722,石肤
58752,石肤
58754,石肤
58733,熔岩图腾被动
58736,熔岩图腾被动
28471,ClearAll
71721,ClearAll
32026,疼痛之刺
32741,疼痛之刺
32742,疼痛之刺
25610,玛瑙护盾坠饰
25618,冲击之碧玉坠饰
25622,金色治疗之黄水晶坠饰
25656,沙漠陷阱
34267,扫尾
38737,扫尾
40077,扫尾
43352,扫尾
45017,扫尾
50155,扫尾
55696,扫尾
55697,扫尾
56910,扫尾
58690,扫尾
58957,扫尾
59283,扫尾
68867,扫尾
71369,扫尾
25682,召唤法力恶魔
25683,召唤法力恶魔
25687,超级雪球
26405,"Increase Fire Dam 57"
25691,补充营养
25692,补充营养
25693,补充营养
25701,补充营养
25703,补充营养
25887,补充营养
25889,补充营养
26729,"Increase Shadow Dam 57"
25825,"Hive'Zara Swarmer Teleport"
25826,"Hive'Zara Swarmer Teleport"
25827,"Hive'Zara Swarmer Teleport"
25828,"Hive'Zara Swarmer Teleport"
25718,法术穿透
25766,法术穿透
46694,喂食
52930,喂食
25768,秘法分离
25781,正义之怒
25916,强效力量祝福
27141,强效力量祝福
29381,强效力量祝福
33564,强效力量祝福
43940,强效力量祝福
48933,强效力量祝福
48934,强效力量祝福
42402,澎湃
44019,澎湃
44960,澎湃
41947,头重脚轻
39446,疯狂光环
68839,灵魂腐蚀
38021,恐惧尖啸
52645,虚弱妖术
25819,腐烂光环
26641,恐惧光环
28313,恐惧光环
28315,恐惧光环
40453,恐惧光环
25824,聚光
25856,制造装满的节日酒杯
26655,黑色其拉作战坦克
26656,黑色其拉作战坦克
31700,黑色其拉作战坦克
25866,召唤维希度斯水滴
25867,召唤维希度斯水滴
25868,召唤维希度斯水滴
25869,召唤维希度斯水滴
25870,召唤维希度斯水滴
25871,召唤维希度斯水滴
25872,召唤维希度斯水滴
25873,召唤维希度斯水滴
25874,召唤维希度斯水滴
25875,召唤维希度斯水滴
25876,召唤维希度斯水滴
25877,召唤维希度斯水滴
25878,召唤维希度斯水滴
25879,召唤维希度斯水滴
25880,召唤维希度斯水滴
25881,召唤维希度斯水滴
25882,召唤维希度斯水滴
25883,召唤维希度斯水滴
25884,召唤维希度斯水滴
25918,强效智慧祝福
27143,强效智慧祝福
48937,强效智慧祝福
48938,强效智慧祝福
26596,武器伤害
26597,武器伤害
26598,武器伤害
33488,武器伤害
40723,武器伤害
41655,武器伤害
45793,武器伤害
45817,武器伤害
45818,武器伤害
354723,武器伤害
25907,法术爆裂
25957,强化审判
26218,槲寄生
26011,安静的机械雪人
26012,安静的机械雪人
26023,正义追击
41936,黑暗闪耀
41937,黑暗闪耀
74932,雪孩子
26642,召唤奥罗
26065,甲壳护盾
40087,甲壳护盾
46327,甲壳护盾
26082,钉刺冲锋
32082,钉刺冲锋
26095,恶魔布包
30571,地震
30572,地震
30657,地震
30658,地震
46240,地震
46243,地震
55101,地震
72262,地震
26189,雷霆践踏
26190,雷霆践踏
27366,雷霆践踏
34388,雷霆践踏
50774,雷霆践踏
56062,雷霆践踏
59370,雷霆践踏
60925,雷霆践踏
61580,雷霆践踏
63900,雷霆践踏
68771,雷霆践踏
26139,大地破裂
26478,大地破裂
27554,横扫
31279,横扫
37474,横扫
50256,横扫
53498,横扫
53526,横扫
53528,横扫
53529,横扫
53532,横扫
53533,横扫
61598,横扫
62316,横扫
62417,横扫
66794,横扫
32950,眼棱
40620,眼棱
49544,眼棱
59965,眼棱
341722,眼棱
26975,永恒公正
26272,PX-238冬幕欢乐制造器
26273,PX-238冬幕欢乐制造器
26274,PX-238冬幕欢乐制造器
46700,击碎
41656,"Increased Spell Penetration 38"
26197,克苏恩的低语
26198,克苏恩的低语
26258,克苏恩的低语
26259,克苏恩的低语
28819,"Submerge Visual"
68909,"Submerge Visual"
26418,小型红色烟花
26416,小型蓝色烟花
26417,小型绿色烟花
26423,蓝色烟花束
26424,绿色烟花束
26425,红色烟花束
26420,大型蓝色烟花
26421,大型绿色烟花
26422,大型红色烟花
45950,萨鲁法尔之怒
26622,艾露恩的蜡烛
26623,艾露恩的蜡烛
26624,艾露恩的蜡烛
26625,艾露恩的蜡烛
26636,艾露恩的蜡烛
26649,艾露恩的蜡烛
26390,"Glowy (NoColor)"
40446,艾露恩的祝福
26488,大型蓝色烟花束
26490,大型绿色烟花束
26517,大型红色烟花束
38509,震爆
26464,水银护盾
26465,水银护盾
26470,持续护盾
26541,冬天爷爷的小助手
61365,碧玉猫头鹰
26876,战士之绿玉坠饰
61368,翡翠猫头鹰
26606,血冠
26920,血冠
62130,重压打击
26923,情人节
26924,情人节
27541,情人节
27547,情人节
27548,情人节
27549,情人节
27550,情人节
64522,"Dmg Shield2"
37074,致命投掷
48673,致命投掷
48674,致命投掷
52885,致命投掷
59180,致命投掷
64499,致命投掷
26785,麻醉药膏
26797,魔焰裁缝
26799,月布裁缝
26801,暗纹裁缝
26891,"速效药膏 VII"
41338,心碎
64193,心碎
65737,心碎
71909,心碎
26968,"致命药膏 VI"
54255,大师级急救
27039,"Increased Pet Health +3%"
27043,"Increased Pet Crit +2%"
27183,污染
27192,污染
27193,污染
27194,污染
27195,污染
27196,污染
27197,污染
27198,污染
27199,污染
27200,污染
72743,污染
72754,污染
72756,污染
72762,污染
27187,"致命药膏 VII"
27206,宠物伤害+3%
27225,宠物护甲+10%
27236,极效治疗石
27237,极效治疗石
47872,极效治疗石
47873,极效治疗石
47874,极效治疗石
47875,极效治疗石
47876,极效治疗石
47877,极效治疗石
27285,腐蚀之种
32863,腐蚀之种
32865,腐蚀之种
36123,腐蚀之种
37826,腐蚀之种
38252,腐蚀之种
39367,腐蚀之种
43991,腐蚀之种
44141,腐蚀之种
47831,腐蚀之种
47832,腐蚀之种
47833,腐蚀之种
47834,腐蚀之种
47835,腐蚀之种
47836,腐蚀之种
70388,腐蚀之种
30283,暗影之怒
30413,暗影之怒
30414,暗影之怒
35373,暗影之怒
37372,暗影之怒
39082,暗影之怒
45270,暗影之怒
47846,暗影之怒
47847,暗影之怒
56733,暗影之怒
61463,暗影之怒
27288,能量虹吸
27289,能量虹吸
36516,能量虹吸
51804,能量虹吸
52969,能量虹吸
65008,能量虹吸
27419,战士的决心
27433,灵质提纯器
27499,十字军之怒
40336,"Mana Drain Trigger"
28305,法力吸取
29471,法力吸取
34650,法力吸取
27575,野餐
40530,野餐
36911,寒冰屏障
41590,寒冰屏障
45438,寒冰屏障
45776,寒冰屏障
46604,寒冰屏障
46882,寒冰屏障
56124,寒冰屏障
56644,寒冰屏障
62766,寒冰屏障
65802,寒冰屏障
69924,寒冰屏障
32062,火焰新星图腾
43436,火焰新星图腾
44257,火焰新星图腾
32999,精神祷言
48074,精神祷言
39236,暗影防护祷言
39374,暗影防护祷言
48170,暗影防护祷言
49222,白骨之盾
27696,召唤白骨法师
27697,召唤白骨法师
27698,召唤白骨法师
27699,召唤白骨法师
62112,甜蜜惊喜
68473,爱情的气息
54723,破坏灵魂
27775,狂野风暴
27777,法力泉涌
27786,猎人护甲充能
27788,潜行者护甲充能
27790,神圣延伸
57579,暗影裂隙
59127,暗影裂隙
27813,神恩回复
27815,神恩回复
27816,神恩回复
27817,神恩回复
27818,神恩回复
32325,虚空爆裂
38760,虚空爆裂
60182,法力爆炸
60205,法力爆炸
27840,强化吸血鬼的拥抱
352580,圣印消耗降低
387565,圣印消耗降低
352513,虔诚护甲提高
387573,虔诚护甲提高
33565,"Claw and Rake Damage Bonus"
352574,"Claw and Rake Damage Bonus"
388427,强化回春治疗
27863,男爵的通牒
27864,男爵的通牒
27865,男爵的通牒
49718,黑暗符文
27928,"To Anchor 1"
27935,"To Anchor 1"
27929,"To Anchor 2"
27936,"To Anchor 2"
27901,法术屏障
27902,法术屏障
27903,法术屏障
27904,法术屏障
27931,颅骨之锚
27937,颅骨之锚
359685,"附魔盾牌 - 抗性"
44585,"Increased Health/Mana Regen"
32710,攻击强度
352334,攻击强度
352515,攻击强度
50195,漂浮
59200,漂浮
28016,超级法力之油
28019,超级巫师之油
348571,"Zap Crystal Corpse"
28062,正能量电荷
29659,正能量电荷
39088,正能量电荷
39089,正能量电荷
39090,正能量电荷
28107,骨镰胸甲
28085,负能量电荷
29660,负能量电荷
39091,负能量电荷
39092,负能量电荷
39093,负能量电荷
60346,闪电之速
41787,"PvP Armor Increased Critical 14"
29271,能量涌动
29308,能量涌动
36508,能量涌动
36534,能量涌动
40465,能量涌动
40466,能量涌动
41264,能量涌动
41265,能量涌动
54529,能量涌动
54559,能量涌动
54560,能量涌动
54671,能量涌动
54672,能量涌动
56505,能量涌动
56548,能量涌动
57407,能量涌动
60936,能量涌动
60939,能量涌动
71601,能量涌动
71644,能量涌动
28143,守护者的力量
28144,守护者的力量
28145,守护者的力量
1276171,守护者的力量
1276174,守护者的力量
1276183,守护者的力量
1276213,守护者的力量
1276214,守护者的力量
1276215,守护者的力量
1276216,守护者的力量
1276217,守护者的力量
28148,传送门：卡拉赞
30913,软泥喷射
34261,软泥喷射
36486,软泥喷射
38458,软泥喷射
69507,软泥喷射
69508,软泥喷射
28189,邪甲术
44520,邪甲术
44977,邪甲术
47892,邪甲术
47893,邪甲术
28204,优越
28261,冰川手套
28260,冰川外衣
28263,冰川披风
28262,冰川护腕
28254,北极外套
28255,北极手套
28256,北极护腕
28257,寒鳞胸甲
60999,寒鳞胸甲
28258,寒鳞护手
28259,寒鳞护腕
28404,"Zombie Chow Search"
28251,破冰胸甲
61008,破冰胸甲
28253,破冰护手
28252,破冰护腕
55090,天灾打击
55265,天灾打击
55270,天灾打击
55271,天灾打击
43302,闪电图腾
41926,仇恨打击
58412,仇恨打击
59192,仇恨打击
31902,紫色光柱
34430,紫色光柱
28329,烈焰震击者之触
28338,磁性牵引
28339,磁性牵引
29661,磁性牵引
30010,磁性牵引
31703,磁性牵引
31705,磁性牵引
32039,磁性牵引
33689,磁性牵引
40581,磁性牵引
41959,磁性牵引
54517,磁性牵引
28352,萨格拉斯之息
28348,维度虹吸
28375,残杀
28410,克尔苏加德锁链
44142,枯萎缠绕
42017,苦痛光环
348779,灰烬使者的召唤
348780,灰烬使者的召唤
28419,将军的咆哮
28420,将军的咆哮
59240,瞬发毒药
53809,毒性充能
56674,毒性充能
59899,毒性充能
32324,暗影爆裂
34436,暗影爆裂
53850,暗影爆裂
53851,暗影爆裂
28458,黑暗冲击
55713,黑暗冲击
55714,黑暗冲击
65769,黑暗冲击
36347,治疗能量
28550,疯狂力量药水
28563,英雄药水
53764,强效法力回复
28587,强固合剂
28602,强固合剂
28588,强效回复合剂
28603,强效回复合剂
28589,无情突袭合剂
28604,无情突袭合剂
28590,盲目光芒合剂
28606,盲目光芒合剂
28591,纯粹死亡合剂
28607,纯粹死亡合剂
43124,生命吸取
43125,生命吸取
50453,生命吸取
50454,生命吸取
55665,生命吸取
56715,生命吸取
59114,生命吸取
394449,生命吸取
29969,召唤暴风雪
41489,特效火焰防护药水
41490,特效冰霜防护药水
41491,特效自然防护药水
54658,奥术坚韧
54659,奥术坚韧
41442,特效奥术防护药水
41492,特效暗影防护药水
28600,超级活力药水
28673,蛛网裹体
45420,蛛网裹体
52086,蛛网裹体
52087,蛛网裹体
52094,蛛网裹体
54127,蛛网裹体
54453,蛛网裹体
70980,蛛网裹体
71009,蛛网裹体
71010,蛛网裹体
398066,蛛网裹体
398068,蛛网裹体
412543,蛛网裹体
412544,蛛网裹体
28674,转化大师
28676,药水大师
28678,药剂大师
60183,收割灵魂
68980,收割灵魂
68984,收割灵魂
68985,收割灵魂
68986,收割灵魂
69866,收割灵魂
70070,收割灵魂
71372,收割灵魂
71440,收割灵魂
72546,收割灵魂
72597,收割灵魂
72608,收割灵魂
72627,收割灵魂
72679,收割灵魂
73028,收割灵魂
73654,收割灵魂
73655,收割灵魂
73659,收割灵魂
73823,收割灵魂
429056,收割灵魂
429063,收割灵魂
44324,跳跃
47018,跳跃
47482,跳跃
49291,跳跃
55518,跳跃
55652,跳跃
57882,跳跃
60591,跳跃
61134,跳跃
67382,跳跃
67749,跳跃
70150,跳跃
71809,跳跃
71811,跳跃
72431,跳跃
28698,梦露花
28704,虚空花粉
28705,虚空花粉
28706,虚空花粉
28707,虚空花粉
28708,虚空花粉
28709,虚空花粉
28710,虚空花粉
28711,虚空花粉
28712,虚空花粉
28731,"Ribbon of Souls"
34432,"Ribbon of Souls"
54097,黑女巫的拥抱
33483,法力分流
36021,法力分流
28753,激素刺激
71258,激素刺激
43224,灰烬使者之怒
43225,灰烬使者之怒
28757,追猎者之盟
28758,追猎者之盟
28762,移位
28772,元素易伤
32604,屠龙者的纹章
28786,虫群风暴
54021,虫群风暴
54022,虫群风暴
28804,显灵
29437,火上浇油！
28811,仇恨降低
28813,冲动能量
28815,破绽
41094,闪耀
41095,闪耀
28824,图腾之力
28825,图腾之力
28826,图腾之力
28827,图腾之力
28839,吸血
64571,吸血
28846,逃脱死亡
28853,强化圣光闪现治疗
32403,强化圣光闪现治疗
352512,强化圣光闪现治疗
387576,强化圣光闪现治疗
388426,强化圣光闪现治疗
33557,强化十字军圣印
52314,"Increased Maul and Swipe Damage"
388432,次级治疗波强化
29126,净化烈焰
29135,净化烈焰
29136,净化烈焰
29137,净化烈焰
29138,净化烈焰
29139,净化烈焰
1272897,净化烈焰
30533,虚空领域
30539,虚空领域
36119,虚空领域
37014,虚空领域
37063,虚空领域
49697,虚空领域
57463,虚空领域
64203,虚空领域
64235,虚空领域
60924,巫妖之击
59542,纳鲁的赐福
59543,纳鲁的赐福
59544,纳鲁的赐福
59545,纳鲁的赐福
59547,纳鲁的赐福
59548,纳鲁的赐福
57369,邪恶之影
37360,神圣武器
29915,血肉腐烂
49678,血肉腐烂
54709,血肉腐烂
59007,血肉腐烂
72963,血肉腐烂
29000,元素射程
29038,能量饮料
29039,能量饮料
29040,能量饮料
29064,风暴之眼
29065,风暴之眼
29071,统治魔棒
29075,元素大师
29076,元素大师
29077,元素大师
52290,元素大师
41738,"Increased Armor 200 Dreadmist"
55543,瓦解怒吼
71022,瓦解怒吼
29113,黎明勇士
29118,羽毛爆裂
29119,羽毛爆裂
39068,羽毛爆裂
29121,弓箭射击
29122,弓箭射击
30477,弓箭射击
30493,弓箭射击
32838,弓箭射击
33796,弓箭射击
61355,弓箭射击
29160,五月柱
30740,魔眼冲击炮
34039,下潜
53421,下潜
56503,下潜
56504,下潜
29151,放电
58505,放电
29164,冥河之握
29178,元素浩劫
29179,元素浩劫
29180,元素浩劫
30160,元素浩劫
30165,元素浩劫
29185,堕落心灵
29194,堕落心灵
29195,堕落心灵
29196,堕落心灵
29197,堕落心灵
29198,堕落心灵
29199,堕落心灵
29201,堕落心灵
29189,治疗之赐
29191,治疗之赐
29193,强化风怒图腾
29205,治疗之道
29206,治疗之道
55052,必然的厄运
29224,召唤瘟疫勇士
29225,召唤瘟疫勇士
29227,召唤瘟疫勇士
29238,召唤瘟疫勇士
29255,召唤瘟疫勇士
29257,召唤瘟疫勇士
29258,召唤瘟疫勇士
29262,召唤瘟疫勇士
29267,召唤瘟疫勇士
29221,火焰节美酒
64237,火焰节美酒
29239,召唤瘟疫卫士
29256,召唤瘟疫卫士
29268,召唤瘟疫卫士
42524,召唤孢子
29248,召唤瘟疫战士
29249,召唤瘟疫战士
70592,永久假死
70628,永久假死
32322,黑暗尖啸
29326,吸收活力
32076,吸收活力
29846,火焰节之怒
46352,火焰节之怒
46365,火焰节之怒
34086,鞭笞狂暴
29439,精准
29440,精准
60340,精准
60344,精准
29442,魔法吸收
29444,魔法吸收
55339,欺凌弱小
55340,欺凌弱小
29455,魔钢盾刺
29657,魔钢盾刺
29468,天灾的力量
29475,天灾的活力
29481,天灾的坚韧
29483,天灾的威严
54125,蛛网喷射
29497,嫉妒
29502,冰霜箭
35964,冰霜箭
35965,冰霜箭
38942,冰霜箭
38952,冰霜箭
44639,冰霜箭
47059,冰霜箭
56095,冰霜箭
59897,冰霜箭
32219,次级结界
29728,次级护盾结界
29627,虚空步
32334,旋风
33786,旋风
37363,旋风
37660,旋风
38516,旋风
38517,旋风
39594,旋风
40578,旋风
42562,旋风
42563,旋风
43120,旋风
43121,旋风
43528,旋风
54589,旋风
62632,旋风
62633,旋风
65859,旋风
66511,旋风
67299,旋风
67345,旋风
69699,旋风
29587,暗影恢复
415308,暗影恢复
29588,防御战术
29589,防御战术
382763,重蹄打击
33423,冲压
46239,冲压
29594,强化防御姿态
29599,盾牌掌握
29604,沙虫之毒
38774,煽动愤怒
29638,灼热箭
29639,烈焰弹
29646,毒刺射击
29647,火焰弹
29653,毒箭
54970,毒箭
59359,毒箭
59839,毒箭
29655,守护之刺
54477,疲惫
69675,寒冰坟墓
69700,寒冰坟墓
69712,寒冰坟墓
70157,寒冰坟墓
71330,寒冰坟墓
32214,聚光灯
35259,聚光灯
35498,聚光灯
41347,聚光灯
351655,聚光灯
36629,恐惧咆哮
37939,恐惧咆哮
40221,恐惧咆哮
42690,恐惧咆哮
48144,恐惧咆哮
48849,恐惧咆哮
59422,恐惧咆哮
49223,挽歌
49599,挽歌
51206,挽歌
29719,强效护盾
29720,强效护盾结界
29729,强效护盾结界
29726,"Test Ribbon Pole Channel"
29727,"Test Ribbon Pole Channel"
34880,元素护甲
29724,猝死
29725,猝死
52437,猝死
29760,强化狂暴姿态
29761,强化狂暴姿态
29762,强化狂暴姿态
29763,强化狂暴姿态
33688,水晶打击
57052,水晶打击
29770,骑乘
29790,怒火专注
29792,怒火专注
67802,邪恶手臂
67803,邪恶手臂
30495,暗影顺劈
31629,暗影顺劈
32916,暗影顺劈
50581,暗影顺劈
69492,暗影顺劈
70670,暗影顺劈
36513,无形
43127,无形
29859,血性狂乱
30069,血性狂乱
30070,血性狂乱
32835,灵魂碎裂
52387,灼热
59528,灼热
73548,灼热
55053,死亡之花
55594,死亡之花
55601,死亡之花
39687,引爆
49250,引爆
53272,引爆
54537,引爆
56441,引爆
59139,引爆
62598,引爆
62937,引爆
29959,奥术箭雨
29960,奥术箭雨
34785,奥术箭雨
35059,奥术箭雨
35255,奥术箭雨
36705,奥术箭雨
36738,奥术箭雨
37078,奥术箭雨
37129,奥术箭雨
37161,奥术箭雨
38633,奥术箭雨
38835,奥术箭雨
39133,奥术箭雨
40424,奥术箭雨
40937,奥术箭雨
50702,奥术箭雨
51153,奥术箭雨
58536,奥术箭雨
59212,奥术箭雨
59382,奥术箭雨
61591,奥术箭雨
29889,强化拦截
34143,灵魂仪式
58887,灵魂仪式
60429,灵魂仪式
50272,不稳定的魔法
29908,星界撕咬
29917,喂食动物
37079,空间裂隙
29921,相位隐形
32942,相位隐形
32943,相位隐形
36118,相位隐形
29957,寒冰箭雨
36741,寒冰箭雨
37262,寒冰箭雨
38837,寒冰箭雨
58532,寒冰箭雨
61594,寒冰箭雨
62580,寒冰箭雨
62604,寒冰箭雨
63758,寒冰箭雨
69273,寒冰箭雨
70759,寒冰箭雨
72905,寒冰箭雨
36617,血盆大口
38810,血盆大口
36619,传染毒药
38811,传染毒药
51630,传染毒药
51631,传染毒药
36621,感染之血
38812,感染之血
29947,烈焰花环
30004,烈焰花环
29965,龙息术
31661,龙息术
33041,龙息术
33042,龙息术
33043,龙息术
35250,龙息术
37289,龙息术
42949,龙息术
42950,龙息术
29983,空间扭曲
30007,空间扭曲
30008,空间扭曲
37144,移动
37146,移动
37148,移动
37151,移动
37152,移动
37153,移动
30037,窃取魔法
52493,毒性喷射
56032,毒性喷射
30057,强化恐惧嚎叫
30061,传染
30062,传染
30063,传染
30064,传染
50842,传染
51426,传染
51427,传染
51428,传染
51429,传染
58691,传染
47002,毒气
56443,作呕瘟疫
30081,作呕天灾
30100,驯服疯狂的龙鹰
30103,驯服老魔泉豹
30105,驯服迷雾蝠
30404,痛苦无常
30405,痛苦无常
31117,痛苦无常
34438,痛苦无常
34439,痛苦无常
35183,痛苦无常
43522,痛苦无常
43523,痛苦无常
47841,痛苦无常
47843,痛苦无常
65812,痛苦无常
65813,痛苦无常
30111,变异孢子
54781,疯狂突进
54772,腐烂撕咬
37057,烟雾冲击
30280,分神之灰
30144,恶魔庇护
30145,恶魔庇护
387332,角鹰兽宝宝
387425,紫色焰火
30207,暗影之握
30410,暗影之握
387422,红色食人魔装束
30205,暗影牢笼
33071,暗影牢笼
40647,暗影牢笼
45922,暗影牢笼
45923,暗影牢笼
72998,暗影牢笼
72999,暗影牢笼
73001,暗影牢笼
39385,浓烟吐息
41992,传送自身
30310,魔铁炸弹
46024,魔铁炸弹
46184,魔铁炸弹
71592,魔铁炸弹
71787,魔铁炸弹
30311,精金手雷
30245,恶魔战术
30246,恶魔战术
30247,恶魔战术
30248,恶魔战术
30329,精金瞄准镜
30256,毁灭之魂
30332,氪金瞄准镜
30258,稳定恒金瞄准镜
30260,稳定恒金瞄准镜
30334,稳定恒金瞄准镜
30341,白色烟幕弹
30342,红色烟幕弹
30344,绿色烟幕弹
30343,蓝色烟幕弹
37540,火球弹幕
37541,火球弹幕
40556,火球弹幕
30294,灵魂榨取
30295,灵魂榨取
30296,灵魂榨取
54300,灵魂榨取
54607,灵魂榨取
59117,灵魂榨取
59118,灵魂榨取
30894,察觉
30895,察觉
30301,虚空防护
30302,虚空防护
34518,虚空防护
37539,虚空防护
54370,虚空防护
54371,虚空防护
54372,虚空防护
54373,虚空防护
54374,虚空防护
54375,虚空防护
30320,恶魔韧性
30321,恶魔韧性
30422,"虚空之门 - 平静"
30467,"虚空之门 - 平静"
30490,"虚空之门 - 平静"
30423,"虚空之门 - 统御"
30468,"虚空之门 - 统御"
30491,"虚空之门 - 统御"
30465,"虚空光柱 - 坚韧"
30464,"虚空光柱 - 平静"
30463,"虚空光柱 - 统御"
51732,奥术灌注
51987,奥术灌注
30466,"虚空之门 - 坚韧"
30487,"虚空之门 - 坚韧"
48929,提炼气体
30547,元素爆盐炸弹
30448,森林之影
46850,火箭靴发动！
31766,冰枪术
42913,冰枪术
42914,冰枪术
43427,冰枪术
43571,冰枪术
44176,冰枪术
45906,冰枪术
46194,冰枪术
49906,冰枪术
54261,冰枪术
30458,近似无敌
30558,更大的炸弹
35869,虚空光柱
35873,虚空光柱
36089,虚空光柱
36090,虚空光柱
36364,虚空光柱
36370,虚空光柱
36371,虚空光柱
34913,熔岩护甲
35915,熔岩护甲
35916,熔岩护甲
43043,熔岩护甲
43044,熔岩护甲
43045,熔岩护甲
43046,熔岩护甲
30560,超级神风炸药
69774,粘稠的软泥
69775,粘稠的软泥
69776,粘稠的软泥
69778,粘稠的软泥
30744,次级暗影裂隙
36147,次级暗影裂隙
30536,启示
30603,启示
30504,变成小鸡！
30506,变成小鸡！
30508,黑暗之脊
41726,"Increased Defense"
41774,"Increased Defense"
41847,"Increased Defense"
41864,"Increased Defense"
30565,工头的附魔头盔
30566,工头的加固头盔
30523,虚空燃烧
30555,远程邮件终端
36400,"Summon Visual"
46172,"Summon Visual"
67486,治疗药水注射器
67487,法力药水注射器
30557,泰坦之怒
30610,泰坦之怒
30562,山丘之王的遗产
30731,狼人的折磨
30599,燃烧之槌
36056,燃烧之槌
36057,燃烧之槌
30612,采集水晶样本
30617,采集水晶样本
30616,冲击新星
68958,冲击新星
74392,冲击新星
359079,冲击新星
37436,奥术涌动
44378,奥术涌动
44379,奥术涌动
45430,奥术涌动
61272,奥术涌动
30632,碎片
36449,碎片
32901,血肉撕咬
36383,血肉撕咬
39198,血肉撕咬
39382,血肉撕咬
50729,血肉撕咬
59269,血肉撕咬
30647,驯服带刺的螃蟹
30653,驯服巨型林地陆行鸟
30654,驯服夜行豹
40396,邪能灌注
30665,冷酷风暴
30666,冷酷风暴
30673,元素精准
30674,元素精准
30678,闪电过载
30679,闪电过载
30690,瓦兹德的印记
30697,背叛光环
30702,元素吸收
30703,元素吸收
30704,元素吸收
30705,元素吸收
31527,元素吸收
30708,天怒图腾
57658,天怒图腾
57660,天怒图腾
57662,天怒图腾
57663,天怒图腾
57720,天怒图腾
57721,天怒图腾
57722,天怒图腾
63283,天怒图腾
53360,传送到达拉然
68328,传送到达拉然
71512,传送到达拉然
39954,刃舞
30756,小红帽
30768,小红帽
30763,邪恶之书的诅咒
30764,邪恶之书的诅咒
30765,邪恶之书的诅咒
30766,邪恶之书的诅咒
41835,"Attack Power 40 - Shadowcraft"
41818,"Attack Power 40 - Lightforge"
41705,"Increase Spell Dam 23 - Magister"
41736,"Increase Spell Dam 23 - Dreadmist"
